gprdmedcode,Read/OXMIS term,Read/OXMIS code,Charlson disease category,Charlson score weight
234472,Acute peptic ulcer,J130.00,Peptic ulcer disease,1
298574,Unspecified gastric ulcer with perforation,J11y200,Peptic ulcer disease,1
252631,Acute duodenal ulcer with haemorrhage and perforation,J120300,Peptic ulcer disease,1
220300,ULCER PEPTIC DUODENUM,5329PT,Peptic ulcer disease,1
295725,Operations on duodenal ulcer,7627,Peptic ulcer disease,1
207285,Acute duodenal ulcer with haemorrhage,J120100,Peptic ulcer disease,1
293303,ULCER PEPTIC DUODENUM PERFORATED,5320PT,Peptic ulcer disease,1
261852,Unspecified peptic ulcer with haemorrhage and perforation,J13y300,Peptic ulcer disease,1
225353,Unspec gastrojejunal ulcer with haemorrhage and perforation,J14y300,Peptic ulcer disease,1
211219,ULCER PEPTIC STOMACH PERFORATED,5310PT,Peptic ulcer disease,1
243494,Chronic peptic ulcer with haemorrhage and perforation,J131300,Peptic ulcer disease,1
225344,Bleeding chronic gastric ulcer,J111111,Peptic ulcer disease,1
231723,Closure of perforated gastric ulcer,761J000,Peptic ulcer disease,1
261848,Acute duodenal ulcer with perforation,J120200,Peptic ulcer disease,1
261850,Acute peptic ulcer with perforation,J130200,Peptic ulcer disease,1
268366,Suture of ulcer of stomach NEC,761J111,Peptic ulcer disease,1
298584,Acute gastrojejunal ulcer with haemorrhage,J140100,Peptic ulcer disease,1
271140,Unspecified duodenal ulcer with perforation,J12y200,Peptic ulcer disease,1
225345,Chronic gastric ulcer NOS,J111z00,Peptic ulcer disease,1
275077,ULCER DUODENAL RECURRANCE,5329BD,Peptic ulcer disease,1
298575,Unspecified gastric ulcer NOS,J11yz00,Peptic ulcer disease,1
298588,Gastrojejunal ulcer NOS,J14z.00,Peptic ulcer disease,1
298587,Unspecified gastrojejunal ulcer without mention complication,J14y000,Peptic ulcer disease,1
243490,Gastric ulcer NOS,J11z.00,Peptic ulcer disease,1
234477,Unspecified gastrojejunal ulcer,J14y.00,Peptic ulcer disease,1
289304,Chronic gastrojejunal ulcer NOS,J141z00,Peptic ulcer disease,1
216247,Unspec peptic ulcer; unspec haemorrhage and/or perforation,J13yy00,Peptic ulcer disease,1
231706,Balfour excision of gastric ulcer,7612111,Peptic ulcer disease,1
234471,Unspec duodenal ulcer; unspec haemorrhage and/or perforation,J12yy00,Peptic ulcer disease,1
280174,Chronic gastric ulcer without mention of complication,J111000,Peptic ulcer disease,1
234466,Acute gastric ulcer without mention of complication,J110000,Peptic ulcer disease,1
243492,Acute peptic ulcer without mention of complication,J130000,Peptic ulcer disease,1
275078,ULCER PEPTIC PERFORATED,5330,Peptic ulcer disease,1
280176,Chronic gastric ulcer with haemorrhage and perforation,J111300,Peptic ulcer disease,1
261856,Acute gastrojejunal ulcer with haemorrhage and perforation,J140300,Peptic ulcer disease,1
252635,Unspecified peptic ulcer without mention of complication,J13y000,Peptic ulcer disease,1
261853,Gastrojejunal ulcer (GJU),J14..00,Peptic ulcer disease,1
261845,Unspecified gastric ulcer,J11y.00,Peptic ulcer disease,1
276181,Peptic ulcer symptoms,1956,Peptic ulcer disease,1
225346,Acute duodenal ulcer,J120.00,Peptic ulcer disease,1
261851,Acute peptic ulcer with obstruction,J130400,Peptic ulcer disease,1
289303,Chronic gastrojejunal ulcer with obstruction,J141400,Peptic ulcer disease,1
298582,Unspecified peptic ulcer with haemorrhage,J13y100,Peptic ulcer disease,1
271135,Acute duodenal ulcer without mention of complication,J120000,Peptic ulcer disease,1
298577,Chronic duodenal ulcer with haemorrhage and perforation,J121300,Peptic ulcer disease,1
286577,Closure of perforated duodenal ulcer,7627000,Peptic ulcer disease,1
298581,Chronic peptic ulcer NOS,J131z00,Peptic ulcer disease,1
280179,Stress ulcer NOS,J13..11,Peptic ulcer disease,1
252633,Acute peptic ulcer unspecified,J130y00,Peptic ulcer disease,1
347714,Anti-platelet induced gastric ulcer,J112.00,Peptic ulcer disease,1
289297,Acute gastric ulcer NOS,J110z00,Peptic ulcer disease,1
289298,Chronic gastric ulcer,J111.00,Peptic ulcer disease,1
289296,Acute gastric ulcer with obstruction,J110400,Peptic ulcer disease,1
298578,Chronic duodenal ulcer NOS,J121z00,Peptic ulcer disease,1
304155,ULCER PEPTIC,5339,Peptic ulcer disease,1
280180,Chronic peptic ulcer without mention of complication,J131000,Peptic ulcer disease,1
261847,Duodenal ulcer - (DU),J12..00,Peptic ulcer disease,1
280182,Chronic gastrojejunal ulcer,J141.00,Peptic ulcer disease,1
280177,Unspecified gastric ulcer without mention of complication,J11y000,Peptic ulcer disease,1
252630,Chronic gastric ulcer with perforation,J111200,Peptic ulcer disease,1
271138,Duodenal erosion,J123.00,Peptic ulcer disease,1
294055,REPAIR PERFORATED GASTRIC ULCER,K4271,Peptic ulcer disease,1
252637,Unspecified peptic ulcer with obstruction,J13y400,Peptic ulcer disease,1
222567,Closure of gastric ulcer NEC,761J100,Peptic ulcer disease,1
252634,Chronic peptic ulcer with obstruction,J131400,Peptic ulcer disease,1
211220,ULCER MARGINAL,5349MR,Peptic ulcer disease,1
261846,Multiple gastric ulcers,J11z.12,Peptic ulcer disease,1
280185,Unspecified gastrojejunal ulcer NOS,J14yz00,Peptic ulcer disease,1
237288,[V]Personal history of peptic ulcer,ZV12711,Peptic ulcer disease,1
225349,Acute peptic ulcer with haemorrhage,J130100,Peptic ulcer disease,1
286552,Resection of gastric ulcer by cautery,7612500,Peptic ulcer disease,1
261849,Acute duodenal ulcer with obstruction,J120400,Peptic ulcer disease,1
210175,[V] Personal history of gastric ulcer,ZV12C00,Peptic ulcer disease,1
306633,ULCER PEPTIC STOMACH,5319PT,Peptic ulcer disease,1
298579,Unspecified duodenal ulcer with haemorrhage and perforation,J12y300,Peptic ulcer disease,1
280181,Unspecified peptic ulcer NOS,J13yz00,Peptic ulcer disease,1
268365,Stomach ulcer operations,761J.11,Peptic ulcer disease,1
304152,ULCER DUODENUM PERFORATED,5320,Peptic ulcer disease,1
280175,Perforated chronic gastric ulcer,J111211,Peptic ulcer disease,1
207289,Duodenal ulcer NOS,J12z.00,Peptic ulcer disease,1
234476,Acute gastrojejunal ulcer with perforation,J140200,Peptic ulcer disease,1
298580,Chronic peptic ulcer with haemorrhage,J131100,Peptic ulcer disease,1
298585,Chronic gastrojejunal ulcer without mention of complication,J141000,Peptic ulcer disease,1
271141,Chronic peptic ulcer with perforation,J131200,Peptic ulcer disease,1
252632,Recurrent duodenal ulcer,J124.00,Peptic ulcer disease,1
239016,REPAIR PERFORATED PEPTIC ULCER,K458 PT,Peptic ulcer disease,1
225350,Acute peptic ulcer with haemorrhage and perforation,J130300,Peptic ulcer disease,1
234467,Unspecified gastric ulcer with haemorrhage and perforation,J11y300,Peptic ulcer disease,1
280183,Chronic gastrojejunal ulcer with haemorrhage,J141100,Peptic ulcer disease,1
271137,Bleeding chronic duodenal ulcer,J121111,Peptic ulcer disease,1
304150,ULCER PREPYLORIC,5319PP,Peptic ulcer disease,1
213598,Other specified operation on gastric ulcer,761Jy00,Peptic ulcer disease,1
207290,Acute gastrojejunal ulcer NOS,J140z00,Peptic ulcer disease,1
243495,Acute gastrojejunal ulcer unspecified,J140y00,Peptic ulcer disease,1
252636,Unspecified peptic ulcer with perforation,J13y200,Peptic ulcer disease,1
280173,Acute gastric ulcer with haemorrhage,J110100,Peptic ulcer disease,1
306634,ULCER STOMACH,5319TM,Peptic ulcer disease,1
304156,DUODENAL ULCER BLEEDING,5339DB,Peptic ulcer disease,1
277434,Operations on gastric ulcer,761J.00,Peptic ulcer disease,1
234475,Acute gastrojejunal ulcer,J140.00,Peptic ulcer disease,1
270943,Juxtarenal aortic aneurysm,G714000,Peripheral vascular disease,1
204753,Tube graft abdominal Aortic aneurysm (emergency),7A13411,Peripheral vascular disease,1
263093,[D]Gangrene,R054.00,Peripheral vascular disease,1
225152,Ruptured aortic aneurysm NOS,G715.00,Peripheral vascular disease,1
230398,H/O: aortic aneurysm,14AE.00,Peripheral vascular disease,1
225161,Other peripheral vascular disease,G73..00,Peripheral vascular disease,1
225204,"[X]Aortic aneurysm of unspecified site, ruptured",Gyu7100,Peripheral vascular disease,1
252437,Dissecting aortic aneurysm,G710.00,Peripheral vascular disease,1
225164,Other specified peripheral vascular disease,G73y.00,Peripheral vascular disease,1
234295,Presenile gangrene,G731100,Peripheral vascular disease,1
207108,Ruptured suprarenal aortic aneurysm,G713000,Peripheral vascular disease,1
216064,"Thoracoabdominal aortic aneurysm, ruptured",G715000,Peripheral vascular disease,1
344556,Aortic aneurysm,g71..00,Peripheral vascular disease,1
226621,[D]Gangrene of toe in diabetic,R054200,Peripheral vascular disease,1
298390,Gangrene of toe,G732000,Peripheral vascular disease,1
303862,INTERMITTENT CLAUDICATION,4439A,Peripheral vascular disease,1
298389,Peripheral gangrene,G732.00,Peripheral vascular disease,1
289108,"Thoracoabdominal aortic aneurysm, without mention of rupture",G716000,Peripheral vascular disease,1
207115,Gangrene of hand,G732400,Peripheral vascular disease,1
303872,GANGRENE TOE,4459TE,Peripheral vascular disease,1
213753,Emergency repair of aortic aneurysm,7A13.11,Peripheral vascular disease,1
268518,Y graft abdominal Aortic aneurysm,7A11311,Peripheral vascular disease,1
270953,Other specified peripheral vascular disease NOS,G73yz00,Peripheral vascular disease,1
233605,Diabetes with gangrene,C107.12,Peripheral vascular disease,1
211121,GANGRENE FOOT,4459FT,Peripheral vascular disease,1
229454,SCROTAL GANGRENE,6075GM,Peripheral vascular disease,1
208511,[D]Widespread diabetic foot gangrene,R054300,Peripheral vascular disease,1
294754,O/E - gangrene,2I16.00,Peripheral vascular disease,1
234287,Inflammatory abdominal aortic aneurysm,G714100,Peripheral vascular disease,1
270952,Gangrene of foot,G732100,Peripheral vascular disease,1
280004,Gangrene of finger,G732200,Peripheral vascular disease,1
226622,[D]Gangrene NOS,R054z00,Peripheral vascular disease,1
289113,Intermittent claudication,G73z000,Peripheral vascular disease,1
298386,Aortic aneurysm without mention of rupture NOS,G716.00,Peripheral vascular disease,1
265827,DISSECTION AORTA,4410N,Peripheral vascular disease,1
252443,Claudication,G73z011,Peripheral vascular disease,1
286752,Y graft of abdominal Aortic aneurysm (emergency),7A11211,Peripheral vascular disease,1
234286,Thoracic aortic aneurysm without mention of rupture,G712.00,Peripheral vascular disease,1
280002,Peripheral ischaemic vascular disease,G73..11,Peripheral vascular disease,1
265839,ULCER WITH GANGRENE,4459CR,Peripheral vascular disease,1
289106,Thoracic aortic aneurysm which has ruptured,G711.00,Peripheral vascular disease,1
289112,Peripheral vascular disease NOS,G73z.00,Peripheral vascular disease,1
289114,Peripheral vascular disease NOS,G73zz00,Peripheral vascular disease,1
270945,Aortic aneurysm NOS,G71z.00,Peripheral vascular disease,1
289107,Abdominal aortic aneurysm which has ruptured,G713.00,Peripheral vascular disease,1
259304,Aortic aneurysm repair,7A14.11,Peripheral vascular disease,1
303853,AORTIC ANEURYSM,4419,Peripheral vascular disease,1
294423,H/O: Peripheral vascular disease procedure,14NB.00,Peripheral vascular disease,1
270941,Aortic aneurysm,G71..00,Peripheral vascular disease,1
207107,Ruptured abdominal aortic aneurysm,G713.11,Peripheral vascular disease,1
243339,"[X]Aortic aneurysm of unspecified site, nonruptured",Gyu7200,Peripheral vascular disease,1
225163,Gangrene of thumb,G732300,Peripheral vascular disease,1
299784,"[D]Gangrene, spreading cutaneous",R054000,Peripheral vascular disease,1
270942,AAA - Abdominal aortic aneurysm without mention of rupture,G714.11,Peripheral vascular disease,1
252438,Abdominal aortic aneurysm without mention of rupture,G714.00,Peripheral vascular disease,1
252472,[X]Other specified peripheral vascular diseases,Gyu7400,Peripheral vascular disease,1
270944,Leaking abdominal aortic aneurysm,G718.00,Peripheral vascular disease,1
286754,Tube graft of Abdominal aortic aneurysm,7A14411,Peripheral vascular disease,1
303865,PVD (PERIPHERAL VASCULAR DISEASE),4439GD,Peripheral vascular disease,1
303871,GANGRENE,4459N,Peripheral vascular disease,1
238224,SYMMETRICAL GANGRENE EXTREMITIES,4430G,Peripheral vascular disease,1
243299,Ruptured thoracic aortic aneurysm,G711.11,Peripheral vascular disease,1
265997,RENAL MEDULLARY NECROSIS,5932MN,Renal disease,2
234605,Phosphate-losing tubular disorders,K080000,Renal disease,2
252748,Nephritis unsp????? glomerulonephritis lesion NOS,K032z00,Renal disease,2
243624,Renal dwarfism,K080100,Renal disease,2
238352,MESANGIOCAPILLARY GLOMERULONEPHRITIS,583 MA,Renal disease,2
298695,Acute renal failure NOS,K04z.00,Renal disease,2
220352,OSTEODYSTROPHY URAEMIC,5930AR,Renal disease,2
261978,Acute pyelonephritis with medullary necrosis,K101100,Renal disease,2
243621,Chronic glomerulonephritis NOS,K02z.00,Renal disease,2
280296,Impaired renal function,K060.11,Renal disease,2
234599,Chronic membranous glomerulonephritis,K021.00,Renal disease,2
243620,Chronic rapidly progressive glomerulonephritis,K023.00,Renal disease,2
202280,RENAL DISEASE,5932A,Renal disease,2
275135,MEMBRANOPROLIFERATIVE GLOMERULONEPHRITIS,583 MP,Renal disease,2
289416,Nephritis unsp membranoprolif glomerulonephritis lesion,K032y00,Renal disease,2
347123,Chronic kidney disease stage 2,1Z11.00,Renal disease,2
304292,NEPHRITIS,583 A,Renal disease,2
225479,Acute renal cortical necrosis,K041.00,Renal disease,2
234600,Mesangioproliferative glomerulonephritis NEC,K032y13,Renal disease,2
306695,GLOMERULONEPHRITIS CHRONIC,583 GC,Renal disease,2
243613,"Nephritis, nephrosis and nephrotic syndrome",K0...00,Renal disease,2
289411,Nephropathy - chronic,K02..12,Renal disease,2
234608,Other impaired renal function disorder NOS,K08yz00,Renal disease,2
211282,OSTEODYSTROPHY AZOTAEMIC,5930A,Renal disease,2
238353,NEPHROPATHY MEMBRANOUS,583 MN,Renal disease,2
280297,Nephrogenic diabetes insipidus,K081.00,Renal disease,2
207392,Renal osteodystrophy,K080.00,Renal disease,2
252752,Chron neph syn difuse endocap prolifrativ glomerulonephritis,K0A3400,Renal disease,2
289419,Renal failure unspecified,K06..00,Renal disease,2
207394,Chron nephritic syndrom difuse membranous glomerulonephritis,K0A3200,Renal disease,2
216375,Renal cortical necrosis unspecified,K034.00,Renal disease,2
289413,Chronic focal glomerulonephritis,K02y200,Renal disease,2
304306,CHRONIC RENAL FAILURE,5932EC,Renal disease,2
220651,NEPHRITIS HEREDITARY,7598A,Renal disease,2
216373,Nephritis and nephropathy unspecified,K03..00,Renal disease,2
216376,Chronic renal failure,K05..00,Renal disease,2
216384,[X]Heredtry nephrpthy NEC difus mesangiocapilry glomneph,K0A5500,Renal disease,2
234617,Acute pyelonephritis without medullary necrosis,K101000,Renal disease,2
243619,Chronic glomerulonephritis,K02..00,Renal disease,2
261963,Renal rickets,K080300,Renal disease,2
238357,OSTEODYSTROPHY RENAL,5930R,Renal disease,2
256789,NEPHROPATHY HYPOKALAEMIC,5932KH,Renal disease,2
346927,Chronic kidney disease stage 4,1Z13.00,Renal disease,2
207387,Membranoproliferative nephritis unspecified,K032.00,Renal disease,2
243615,Nephrotic syndrome??????? glomerulonephritis,K012.00,Renal disease,2
216382,Chron neph syn difus mesangial prolifrtiv glomerulonephritis,K0A3300,Renal disease,2
346931,Chronic kidney disease stage 5,1Z14.00,Renal disease,2
243733,[X]Renal failure,Kyu2.00,Renal disease,2
271252,Impaired renal function disorder NOS,K08z.00,Renal disease,2
289418,End stage renal failure,K050.00,Renal disease,2
304304,RENAL FAILURE,5932E,Renal disease,2
289429,Chronic pyelonephritis without medullary necrosis,K100000,Renal disease,2
298694,Other acute renal failure,K04y.00,Renal disease,2
294415,H/O: nephritis,14D1.00,Renal disease,2
289410,Nephritis - chronic,K02..11,Renal disease,2
346925,Chronic kidney disease stage 1,1Z10.00,Renal disease,2
298690,Focal membranoproliferative glomerulonephritis,K032000,Renal disease,2
265984,CHRONIC NEPHRITIS,582 N,Renal disease,2
289415,Nephritis and nephropathy unspecified,K03..11,Renal disease,2
234603,Acute renal medullary necrosis,K042.00,Renal disease,2
289412,Chronic membranoproliferative glomerulonephritis,K022.00,Renal disease,2
261957,Mesangiocapillary glomerulonephritis NEC,K032y14,Renal disease,2
298697,Renal infantilism,K080200,Renal disease,2
