read_code,v36_v2_id,v36_v2_term,v36_v2,v36_v3_id,v36_v3_term,v36_v3,v37_v2_id,v37_v2_term,v37_v2,v37_v3_id,v37_v3_term,v37_v3,v38_v2_id,v38_v2_term,v38_v2,v38_v3_id,v38_v3_term,v38_v3
x00gG,NA,NA,NA,ASTTRT_COD,Pulmicort 400micrograms Turbohaler,1,NA,NA,NA,ASTTRT_COD,Pulmicort 400micrograms Turbohaler,1,NA,NA,NA,ASTTRT_COD,Pulmicort 400micrograms Turbohaler,1
x00Hx,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks refill,1
x00Hy,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms/blister disks refill,1
x00Hz,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks refill,1
x00I0,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks refill,1
x00I1,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becloforte 400micrograms/blister disks+diskhaler,1
x00I2,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 100micrograms disks+diskhaler,1
x00I3,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 200micrograms/blister disks+diskhaler,1
x00I4,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Becodisks 400micrograms/blister disks+diskhaler,1
x00QU,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler,1,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler,1,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler,1
x00QV,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler refill,1,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler refill,1,NA,NA,NA,ASTTRT_COD,Pulmicort 200micrograms inhaler refill,1
x00z6,NA,NA,NA,ASTTRT_COD,Respiratory budesonide,1,NA,NA,NA,ASTTRT_COD,Respiratory budesonide,1,NA,NA,NA,ASTTRT_COD,Respiratory budesonide,1
x00zA,NA,NA,NA,ASTTRT_COD,Respiratory beclomethasone,1,NA,NA,NA,ASTTRT_COD,Respiratory beclomethasone,1,NA,NA,NA,ASTTRT_COD,Respiratory beclomethasone,1
x00zz,NA,NA,NA,ASTTRT_COD,Duovent UDV nebuliser solution,1,NA,NA,NA,ASTTRT_COD,Duovent UDV nebuliser solution,1,NA,NA,NA,ASTTRT_COD,Duovent UDV nebuliser solution,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x0100,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1,NA,NA,NA,ASTTRT_COD,Fenoterol hydrobromide+ipratropium bromide 500micrograms/1.25mg nebulisation unit,1
x01Ck,NA,NA,NA,ASTTRT_COD,Bambuterol,1,NA,NA,NA,ASTTRT_COD,Bambuterol,1,NA,NA,NA,ASTTRT_COD,Bambuterol,1
x01Cl,NA,NA,NA,ASTTRT_COD,Fenoterol,1,NA,NA,NA,ASTTRT_COD,Fenoterol,1,NA,NA,NA,ASTTRT_COD,Fenoterol,1
x01Cm,NA,NA,NA,ASTTRT_COD,Orciprenaline,1,NA,NA,NA,ASTTRT_COD,Orciprenaline,1,NA,NA,NA,ASTTRT_COD,Orciprenaline,1
x01Cq,NA,NA,NA,ASTTRT_COD,Terbutaline,1,NA,NA,NA,ASTTRT_COD,Terbutaline,1,NA,NA,NA,ASTTRT_COD,Terbutaline,1
x01Cr,NA,NA,NA,ASTTRT_COD,Oral terbutaline,1,NA,NA,NA,ASTTRT_COD,Oral terbutaline,1,NA,NA,NA,ASTTRT_COD,Oral terbutaline,1
x01Cs,NA,NA,NA,ASTTRT_COD,Parenteral terbutaline,1,NA,NA,NA,ASTTRT_COD,Parenteral terbutaline,1,NA,NA,NA,ASTTRT_COD,Parenteral terbutaline,1
x01EF,NA,NA,NA,ASTTRT_COD,Inhaled sodium cromoglycate,1,NA,NA,NA,ASTTRT_COD,Inhaled sodium cromoglycate,1,NA,NA,NA,ASTTRT_COD,Inhaled sodium cromoglycate,1
x01EG,NA,NA,NA,ASTTRT_COD,Intal Syncroner inhaler+spacer,1,NA,NA,NA,ASTTRT_COD,Intal Syncroner inhaler+spacer,1,NA,NA,NA,ASTTRT_COD,Intal Syncroner inhaler+spacer,1
x01Ej,NA,NA,NA,ASTTRT_COD,Oral aminophylline,1,NA,NA,NA,ASTTRT_COD,Oral aminophylline,1,NA,NA,NA,ASTTRT_COD,Oral aminophylline,1
x01EJ,NA,NA,NA,ASTTRT_COD,Nedocromil,1,NA,NA,NA,ASTTRT_COD,Nedocromil,1,NA,NA,NA,ASTTRT_COD,Nedocromil,1
x01Ek,NA,NA,NA,ASTTRT_COD,Parenteral aminophylline,1,NA,NA,NA,ASTTRT_COD,Parenteral aminophylline,1,NA,NA,NA,ASTTRT_COD,Parenteral aminophylline,1
x01NO,NA,NA,NA,ASTTRT_COD,Respiratory fluticasone,1,NA,NA,NA,ASTTRT_COD,Respiratory fluticasone,1,NA,NA,NA,ASTTRT_COD,Respiratory fluticasone,1
x025g,NA,NA,NA,ASTTRT_COD,Ventodisks 200micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Ventodisks 200micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Ventodisks 200micrograms/blister disks+diskhaler,1
x025h,NA,NA,NA,ASTTRT_COD,Ventodisks 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Ventodisks 400micrograms/blister disks+diskhaler,1,NA,NA,NA,ASTTRT_COD,Ventodisks 400micrograms/blister disks+diskhaler,1
x025i,NA,NA,NA,ASTTRT_COD,Ventodisks 200mcg/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Ventodisks 200mcg/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Ventodisks 200mcg/blister disks refill,1
x025j,NA,NA,NA,ASTTRT_COD,Ventodisks 400mcg/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Ventodisks 400mcg/blister disks refill,1,NA,NA,NA,ASTTRT_COD,Ventodisks 400mcg/blister disks refill,1
x029g,NA,NA,NA,ASTTRT_COD,Budesonide refill,1,NA,NA,NA,ASTTRT_COD,Budesonide refill,1,NA,NA,NA,ASTTRT_COD,Budesonide refill,1
x02IG,NA,NA,NA,ASTTRT_COD,Corticosteroids used in the treatment of asthma,1,NA,NA,NA,ASTTRT_COD,Corticosteroids used in the treatment of asthma,1,NA,NA,NA,ASTTRT_COD,Corticosteroids used in the treatment of asthma,1
x02LJ,NA,NA,NA,ASTTRT_COD,Ketotifen,1,NA,NA,NA,ASTTRT_COD,Ketotifen,1,NA,NA,NA,ASTTRT_COD,Ketotifen,1
x05Fg,NA,NA,NA,ASTTRT_COD,Oral salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Oral salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Oral salbutamol preparations,1
x05Fh,NA,NA,NA,ASTTRT_COD,Parenteral salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Parenteral salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Parenteral salbutamol preparations,1
x05Fi,NA,NA,NA,ASTTRT_COD,Inhaled salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Inhaled salbutamol preparations,1,NA,NA,NA,ASTTRT_COD,Inhaled salbutamol preparations,1
x05kq,NA,NA,NA,ASTTRT_COD,Respiratory mometasone,1,NA,NA,NA,ASTTRT_COD,Respiratory mometasone,1,NA,NA,NA,ASTTRT_COD,Respiratory mometasone,1
Ua1eH,NA,NA,NA,CHD_COD,Ischaemic chest pain,1,NA,NA,NA,CHD_COD,Ischaemic chest pain,1,NA,NA,NA,CHD_COD,Ischaemic chest pain,1
X2006,NA,NA,NA,CHD_COD,Triple vessel disease of the heart,1,NA,NA,NA,CHD_COD,Triple vessel disease of the heart,1,NA,NA,NA,CHD_COD,Triple vessel disease of the heart,1
X2007,NA,NA,NA,CHD_COD,Angina at rest,1,NA,NA,NA,CHD_COD,Angina at rest,1,NA,NA,NA,CHD_COD,Angina at rest,1
X2008,NA,NA,NA,CHD_COD,Stable angina,1,NA,NA,NA,CHD_COD,Stable angina,1,NA,NA,NA,CHD_COD,Stable angina,1
X2009,NA,NA,NA,CHD_COD,Unstable angina,1,NA,NA,NA,CHD_COD,Unstable angina,1,NA,NA,NA,CHD_COD,Unstable angina,1
X200a,NA,NA,NA,CHD_COD,Silent myocardial infarction,1,NA,NA,NA,CHD_COD,Silent myocardial infarction,1,NA,NA,NA,CHD_COD,Silent myocardial infarction,1
X200A,NA,NA,NA,CHD_COD,New onset angina,1,NA,NA,NA,CHD_COD,New onset angina,1,NA,NA,NA,CHD_COD,New onset angina,1
X200C,NA,NA,NA,CHD_COD,Myocardial ischaemia,1,NA,NA,NA,CHD_COD,Myocardial ischaemia,1,NA,NA,NA,CHD_COD,Myocardial ischaemia,1
X200D,NA,NA,NA,CHD_COD,Silent myocardial ischaemia,1,NA,NA,NA,CHD_COD,Silent myocardial ischaemia,1,NA,NA,NA,CHD_COD,Silent myocardial ischaemia,1
X200E,NA,NA,NA,CHD_COD,Myocardial infarction,1,NA,NA,NA,CHD_COD,Myocardial infarction,1,NA,NA,NA,CHD_COD,Myocardial infarction,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200G,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200H,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anteroseptal,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200I,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200J,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - anterolateral,1
X200K,NA,NA,NA,CHD_COD,Acute inferior myocardial infarction,1,NA,NA,NA,CHD_COD,Acute inferior myocardial infarction,1,NA,NA,NA,CHD_COD,Acute inferior myocardial infarction,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200L,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200M,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferior,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200N,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
X200O,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1,NA,NA,NA,CHD_COD,Acute non-Q wave infarction - inferolateral,1
